Naive Bayes 169 0.00016808509826660156 0.00010228157043457031
Naive Bayes 225 0.0002105236053466797 9.918212890625e-05
Naive Bayes 289 0.0002574920654296875 9.751319885253906e-05
Naive Bayes 361 0.0003311634063720703 0.00010085105895996094
Naive Bayes 441 0.0004303455352783203 0.00010752677917480469
Naive Bayes 529 0.0004918575286865234 0.0001595020294189453
Naive Bayes 625 0.000522613525390625 0.00010275840759277344
Naive Bayes 729 0.0006101131439208984 0.00010037422180175781
Naive Bayes 841 0.0007023811340332031 0.00013971328735351562
Naive Bayes 25 4.792213439941406e-05 9.799003601074219e-05
Naive Bayes 49 6.818771362304688e-05 9.870529174804688e-05
Naive Bayes 81 9.679794311523438e-05 0.00010132789611816406
Naive Bayes 121 0.00012731552124023438 0.00010347366333007812
Naive Bayes 169 0.00021767616271972656 0.00010704994201660156
Naive Bayes 225 0.0002219676971435547 0.00010061264038085938
Naive Bayes 289 0.00026416778564453125 9.822845458984375e-05
Naive Bayes 361 0.00032591819763183594 9.799003601074219e-05
Naive Bayes 441 0.00038361549377441406 0.00010895729064941406
Naive Bayes 529 0.00045490264892578125 9.751319885253906e-05
Naive Bayes 625 0.0005388259887695312 0.00010061264038085938
Naive Bayes 729 0.0006418228149414062 0.0001087188720703125
Naive Bayes 841 0.0007522106170654297 0.00010752677917480469
Naive Bayes 25 4.839897155761719e-05 9.989738464355469e-05
Naive Bayes 49 6.747245788574219e-05 9.942054748535156e-05
Naive Bayes 81 9.250640869140625e-05 9.822845458984375e-05
Naive Bayes 121 0.00012445449829101562 9.799003601074219e-05
Naive Bayes 169 0.00016546249389648438 0.00010156631469726562
Naive Bayes 225 0.00022602081298828125 0.0001087188720703125
Naive Bayes 289 0.0002872943878173828 0.00011396408081054688
Naive Bayes 361 0.00032711029052734375 9.822845458984375e-05
Naive Bayes 441 0.00038051605224609375 9.942054748535156e-05
Naive Bayes 529 0.0005006790161132812 0.00012803077697753906
Naive Bayes 625 0.0004968643188476562 9.918212890625e-05
Naive Bayes 729 0.0006084442138671875 9.894371032714844e-05
Naive Bayes 841 0.0007011890411376953 9.989738464355469e-05
Naive Bayes 25 5.459785461425781e-05 0.00011014938354492188
Naive Bayes 49 7.367134094238281e-05 0.00010609626770019531
Naive Bayes 81 9.34600830078125e-05 9.703636169433594e-05
Naive Bayes 121 0.0001266002655029297 9.799003601074219e-05
Naive Bayes 169 0.00016760826110839844 9.942054748535156e-05
Naive Bayes 225 0.00020956993103027344 9.918212890625e-05
Naive Bayes 289 0.0002961158752441406 0.00011992454528808594
Naive Bayes 361 0.0003275871276855469 9.918212890625e-05
Naive Bayes 441 0.0003762245178222656 0.00010061264038085938
Naive Bayes 529 0.0004563331604003906 9.846687316894531e-05
Naive Bayes 625 0.0005435943603515625 9.989738464355469e-05
Naive Bayes 729 0.0006122589111328125 9.751319885253906e-05
Naive Bayes 841 0.0006694793701171875 0.00010037422180175781
